-0.0500000000     -65.18565129
-0.0400000000     -65.1911757
-0.0300000000     -65.1952778
-0.0200000000     -65.19808114
-0.0100000000     -65.19969964
+0.0001000000     -65.20023555
+0.0100000000     -65.19978356
+0.0200000000     -65.19842906
+0.0300000000     -65.19625199
+0.0400000000     -65.19332386
+0.0500000000     -65.18971232
