-0.0500000000     -65.17164958
-0.0400000000     -65.18265771
-0.0300000000     -65.19071624
-0.0200000000     -65.19614476
-0.0100000000     -65.19923215
+0.0001000000     -65.20023557
+0.0100000000     -65.19938595
+0.0200000000     -65.19689128
+0.0300000000     -65.19293855
+0.0400000000     -65.18769705
+0.0500000000     -65.18131822
