-0.0500000000     -65.16282917
-0.0400000000     -65.17668511
-0.0300000000     -65.18719821
-0.0200000000     -65.19452936
-0.0100000000     -65.19882966
+0.0001000000     -65.20023521
+0.0100000000     -65.19886679
+0.0200000000     -65.19482563
+0.0300000000     -65.18819505
+0.0400000000     -65.17903762
+0.0500000000     -65.16739126
